 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73
444	1777.484	1234.770	1917.520	1147.606	3103.990	1046.915	1544.637	973.651	598.283	638.808	736.485	2270.937	1636.306	2380.139	1365.728	1991.095	906.622	1031.884	832.995	695.423	866.920	1079.398	1067.085	2610.322	1483.932	1510.338	1380.951	1019.644	1466.856	2242.768	1265.310	1088.545	1315.577	1566.901	2354.648	1183.325	1278.246	938.807	1260.649	2932.444	1557.414	1410.984	1683.117	1478.638	1156.289	1393.122	1349.505	1443.240	1228.889	1282.472	1198.549	1258.162	1229.751	1151.890	1023.509	986.588	1119.430	1968.965	992.809	1310.227	1118.949	951.525	857.788	854.143	1265.632	1013.193	1174.778	1521.338	1013.315	1083.848	1591.276	1307.987	1387.844
445	1572.350	1170.770	1991.133	1071.005	3145.964	1051.102	1446.281	920.169	577.435	654.964	769.360	2202.534	1494.721	2222.505	1295.559	2014.365	865.238	934.935	768.578	650.211	842.359	1031.886	968.511	2619.293	1405.795	1566.742	1323.247	967.667	1469.317	2195.795	1341.105	1038.007	1200.920	1447.059	2291.865	1055.646	1226.983	863.778	1122.081	2850.558	1430.867	1304.438	1528.151	1378.715	1086.330	1305.413	1292.668	1330.401	1116.809	1248.759	1167.611	1176.528	1197.370	1120.905	987.254	961.394	1060.020	1813.956	937.627	1249.113	1086.121	933.517	806.114	770.016	1201.742	950.840	1122.636	1419.297	945.800	1031.995	1482.151	1272.478	1349.733
446	1479.439	1116.363	1913.821	1032.231	3114.828	1025.051	1355.585	844.545	535.110	617.868	787.375	2136.695	1378.257	2071.438	1137.631	1815.246	794.662	839.397	703.142	602.727	821.057	980.261	880.300	2387.564	1259.727	1405.755	1227.280	892.525	1391.060	2125.454	1260.930	994.021	1055.663	1301.394	2163.504	949.224	1139.457	813.489	1029.196	2715.328	1316.197	1205.977	1363.129	1254.812	1007.964	1179.534	1209.095	1219.922	1030.387	1183.036	1136.127	1099.856	1167.017	1105.821	958.166	892.073	975.455	1714.345	909.191	1196.429	1066.248	915.800	774.659	690.259	1082.650	903.486	1051.597	1354.108	872.491	946.346	1369.162	1176.591	1282.258
447	1276.841	1104.699	1691.549	967.186	2955.740	940.023	1246.175	812.116	528.655	604.335	718.610	2038.695	1273.557	1851.808	1044.236	1594.294	694.762	812.668	671.280	532.103	766.514	918.910	806.511	2184.843	1176.302	1283.510	1143.022	849.493	1330.443	2064.114	1148.355	923.122	1052.736	1223.246	1974.530	900.927	1098.257	766.352	961.155	2574.273	1218.443	1128.117	1258.367	1139.164	963.242	1107.466	1157.789	1182.167	965.404	1111.672	1072.804	1017.046	1118.541	1012.295	894.941	855.430	928.420	1615.467	870.358	1124.621	997.732	860.917	713.985	601.841	1040.307	888.127	1001.034	1268	818.315	903.602	1320.761	1137.009	1197.124
448	1199.459	1065.221	1555.590	915.077	2834.104	901.386	1213.076	766.074	492.490	562.228	678.985	2030.063	1213.590	1708.538	953.759	1496.897	657.192	754.372	660.730	528.216	765.995	887.346	811.013	2107.650	1134.122	1176.861	1112.253	845.817	1298.329	1989.076	1104.405	909.972	971.521	1164.443	1889.813	857.858	1084.651	758.369	921.716	2548.986	1156.197	1113.211	1229.417	1137.638	929.134	1068.624	1166.032	1168.651	940.609	1094.841	1045.789	1004.995	1123.088	989.832	866.740	854.624	917.745	1539.690	847.147	1088.951	999.363	844.167	700.280	586.602	971.779	859.956	983.040	1192.284	777.824	899.220	1311.768	1110.583	1193.947
449	1202.580	1011.823	1432.960	901.240	2747.682	881.631	1180.994	757.979	487.434	552.240	672.515	1964.431	1205.754	1630.255	994.174	1389.238	620.629	745.045	691.374	513.345	782.377	899.592	833.318	2213.700	1127.941	1097.457	1049.648	841.658	1306.084	1938.265	1048.215	875.706	934.724	1100.320	1718.348	791.427	1045.554	731.653	908.959	2476.778	1110.946	1081.305	1178.239	1119.599	919.407	1033.963	1113.158	1184.333	897.391	1070.077	1033.844	972.852	1062.425	933.058	836.207	816.776	914.385	1498.118	821.260	1037.542	935.287	825.775	663.159	585.566	960.791	830.365	961.256	1129.520	768.424	931.435	1295.698	1047.409	1172.569
450	1136.605	1012.124	1365.624	875.502	2632.875	852.557	1113.240	719.566	475.283	543.635	636.566	1964.540	1150.945	1481.442	922.713	1397.389	567.424	699.121	657.190	507.809	754.826	868.725	774.121	2174.214	1129.863	1043.848	1066.033	825.575	1279.719	1921.362	1011.595	859.168	943.552	1074.601	1686.883	756.240	1079.411	760.739	885.284	2437.684	1071.739	1076.516	1147.121	1087.256	919.804	1032.968	1141.632	1208.266	884.044	1063.041	1046.240	925.245	1038.713	906.395	822.834	809.297	907.205	1449.681	787.137	1012.458	894	774.875	637.826	575.430	898.509	827.481	985.784	1087.669	755.406	878.346	1297.158	1002.135	1160.520
451	1052.408	999.177	1307.017	842.833	2452.245	796.256	1076.053	708.587	456.876	544.198	635.029	1874.667	1150.519	1388.490	923.349	1269.008	539.113	684.643	633.460	491.201	748.467	856.033	767.323	2058.271	1078.034	1014.695	1106.670	816.027	1258.054	1877.173	997.405	866.836	948.239	1041.094	1728.691	800.431	1081.509	759.608	898.885	2453.647	1099.296	1110.633	1157.269	1090.628	892.505	999.661	1174.632	1247.766	881.227	1037.021	1011.436	903.963	1035.425	918.653	781.639	786.636	864.100	1370.458	783.838	1002.369	841.121	744.508	656.356	552.645	900.521	817.558	947.170	1069.426	742.800	866.717	1262.989	993	1143.818
452	1019.713	1033.956	1315.601	929.023	2270.464	802.744	1105.526	769.328	480.117	564.886	692.088	1881.126	1152.421	1728.793	1052.015	1245.960	532.993	757.181	673.455	529.665	763.429	893.863	826.475	2098.807	1110.522	1092.642	1149.110	845.132	1308.760	1786.968	1109.870	915.668	1037.460	1120.148	2117.291	1015.419	1149.211	785.432	927.628	2397.644	1193.108	1165.562	1235.670	1165.386	982.165	1079.164	1407.363	1333.620	954.044	1074.764	1033.389	994.694	1060.514	980.258	843.095	834.764	946.875	1596.555	798.299	1066.246	875.255	807.100	696.424	590.522	1007.908	868.713	950.352	1083.318	773.218	913.099	1355.886	1066.574	1113.791
453	1204.127	1124.186	1855.613	890.498	2305.755	886.597	1165.117	815.746	513.483	583.156	712.926	1961.184	1281.743	2015.755	1097.185	1561.667	536.351	733.703	690.521	571.149	787.368	925.412	867.691	2098.329	1169.346	1270.887	1299.044	890.927	1320.455	2024.941	1632.065	996.028	1086.153	1217.473	2206.891	1040.423	1225.577	839.034	967.878	2611.903	1208.241	1220.430	1306.208	1189.285	979.232	1100.333	1559.721	1357.344	1095.867	1094.292	1048.851	1031.356	1133.983	1083.047	881.899	858.582	982.335	1674.245	887.172	1134.581	973.185	848.817	727.864	608.964	1006.454	939.470	1031.716	1348.858	835.655	966.131	1388.460	1154.191	1182.204
454	1183.248	1061.805	1845.306	895.846	2173.724	888.244	1137.462	799.995	508.690	556.222	681.860	1929.517	1280.787	1968.774	1050.882	1438.421	511.934	706.508	649.284	522.134	749.156	894.265	842.027	1993.814	1134.698	1209.212	1262.253	864.073	1319.557	1945.497	1625.525	971.311	1029.025	1181.557	2080.983	969.451	1194.760	827.216	945.831	2499.989	1155.167	1179.891	1226.439	1175.073	956.046	1071.989	1496.716	1260.812	1130.302	1076.467	1036.727	1007.287	1089.834	1051.679	874.953	864.497	980.945	1603.240	893.892	1122.951	959.382	835.867	735.795	585.657	972.675	895.055	1000.335	1284.919	796.461	903.492	1339.927	1110.296	1117.418
455	1226.828	1010.212	1693.405	875.163	2025.745	840.261	1120.246	853.926	494.248	540.796	651.890	1861.109	1251.279	1864.928	971.246	1442.810	476.119	663.693	623.114	500.402	730.236	874.858	792.834	1830.686	1082.961	1085.550	1158.560	834.333	1307.114	1872.416	1418.595	920.472	958.706	1139.798	1991.557	874.610	1150.994	782.705	896.027	2370.051	1078.660	1146.922	1126.557	1116.512	909.464	1010.175	1371.595	1178.859	1022.462	1072.415	1019.858	964.301	1068.453	980.421	860.272	829.903	945.745	1473.157	870.005	1088.172	903.554	807.050	693.826	557.578	964.417	862.508	968.926	1210.041	765.048	921.754	1267.007	1050.809	1074.196
456	1199.350	1105.557	1571.486	840.751	1913.906	849.449	1255.479	934.714	546.897	574.659	655.728	1804.701	1267.568	1810.764	950.749	1349.976	448.384	629.523	630.223	514.541	725.076	883.450	832.377	1944.207	1103.790	1027.205	1117.401	871.886	1311.467	1838.189	1320.105	905.619	971.626	1088.217	2095.400	1155.427	1170.457	804.636	897.155	2271.254	1093.296	1142.844	1161.818	1221.420	930.304	1037.540	1392.126	1216.938	1041.836	1071.908	1014.924	965.037	1051.017	972.484	901.367	825.333	938.555	1436.808	837.941	1076.798	890.427	800.825	695.341	569.199	942.270	893.348	968.869	1146.601	788.394	932.461	1299.614	1065.709	1093.262
457	1461.713	1205.230	1419.855	864.905	1858.807	875.500	2105.363	1222.333	882.331	644	667.963	1761.897	1306.219	1721.303	972.579	1242.071	445.901	637.432	640.294	530.351	768.609	881.052	995.399	1903.786	1105.395	1005.907	1093.846	885.269	1382	1776.092	1264.225	922.196	988.804	1127.621	2171.391	1916.138	1243.977	866.443	987.770	2212.610	1120.630	1118.250	1196.746	1418.739	956.134	1039.085	1484.447	1324.547	1046.382	1062.354	1025.767	932.181	1013.403	952.789	1059.604	800.576	980.370	1404.777	819.270	1082.842	881.904	799.800	677.401	573.514	1020.098	971.276	995.250	1131.020	782.800	933.906	1383.927	1053.461	1118.004
458	1360.026	1264.266	1346.480	798.480	1766.490	831.472	1968.421	1134.519	835.145	569.108	644.779	1706.149	1174.973	1585.904	903.164	1068.897	422.444	602.070	613.261	491.582	748.453	839.863	967.516	1725	1038.800	937.609	1042.621	832.059	1350.479	1683.011	1142.645	882.395	960.988	1105.103	2050.200	2077.118	1225.794	813.364	921.487	2086.610	1143.975	1139.578	1161.341	1339.010	889.577	951.153	1384.458	1323.672	982.711	1016.636	976.335	876.366	968.807	895.700	977.852	758.073	915.625	1310.044	786.975	1011.241	807.363	741.925	669.280	542.853	1003.411	914.398	970.597	1059.764	742.230	882.529	1342.408	999.596	1057.080
459	1350.567	1234.425	1204.480	797.615	1786.891	785.210	1862.836	1099.730	791.552	545.317	634.485	1581.443	1119.530	1673.524	902.338	909.206	416.689	661.975	574.739	488.227	743.038	831.341	926.345	1606.400	965.717	910.291	1006.143	820.721	1267.940	1520.357	1029.765	853.238	969.528	1154.320	1963.270	2509.581	1254.446	814.352	906.196	1925.179	1219.438	1107.297	1148.163	1390.353	900.031	954.518	1369.679	1315.682	966.218	992.692	945.047	878.102	1253.961	876.174	911.444	748.861	925.695	1446.629	777.971	1032.818	746.847	734.817	677.083	531.853	1084.454	943.188	962.261	1006.716	746.636	857.382	1410.540	985.857	1009.756
460	1534	1147.805	1148.775	774.462	2010.661	751.710	2272.316	1038.085	1114.614	597.263	619.522	1559.098	1174.612	1476.149	892.051	820.143	448.589	682.146	573.128	459.995	718.472	805.834	902.767	1498.629	958.932	910.642	1002.687	815.612	1322.186	1527.086	1003.200	847.423	1002.638	1164.281	1987.665	2738.496	1228.806	829.250	856.547	1879.598	1179.399	1085.453	1117.394	1337.763	891.686	933.651	1290.742	1226.026	940.702	954.595	943.465	851.736	1219.519	876.900	874.574	710.121	901.245	1332.537	751.358	1000.493	731.650	727.300	643.053	528.713	1079.135	949.105	951.642	1002.378	729.824	895.895	1382.640	969.370	1000.404
461	1456.739	1120.947	1090.526	770.851	2132.089	736.648	2654.503	987.683	1205.869	585.629	601.419	1513.511	1136.902	1443.899	885.733	730.230	448.669	697.231	624.725	474.784	717.118	831.332	891.296	1400.829	944.937	888.722	944.923	774.580	1371.042	1445.784	940.040	850.070	972.742	1173.271	1814.417	2815.203	1217.589	798.938	854.047	1764.906	1143.172	1095.805	1107.852	1266.082	870.036	933.672	1282.853	1187.844	889.924	962.015	954.484	870.176	1134.127	858.416	848.089	734.461	895.715	1396.105	742.662	1041.793	708.879	728.800	656.614	526.992	1007.141	891.492	950.693	985.878	714.533	886.618	1422.110	941.970	985.449
462	1405.592	1062.965	1110.433	756.063	2447.641	731.682	2879.877	926.148	1145.697	564.359	599.691	1508.207	1085.257	1293.601	839.636	687.556	482.470	696.854	691.502	454.567	742.123	818.346	852.399	1344.629	917.439	873.596	958.049	800.237	1368.671	1470.741	931.685	850.294	928.350	1130.630	1741.030	2696.772	1189.177	784.477	877.953	1724.718	1084.764	1043.094	1097.136	1228.304	860.562	929.037	1221.337	1160.557	905.276	942.103	920.338	845.653	1070.724	839.600	818.183	714.388	836.450	1358.375	753.069	1003.030	695.943	699.417	643.636	524.112	973.313	878.740	912.949	1011.797	715.352	852.162	1363.177	934.891	991.360
463	1250.611	1061.867	1120.422	744.416	2647.469	735.727	2760.251	816.095	1056.993	531.635	581.456	1518.006	1088.831	1120.389	792.041	649.913	499.298	660.151	723.640	463.485	739.778	821.716	812.942	1309.007	925.351	860.940	970.308	800.233	1433.737	1520.405	926.900	836.759	907.620	1077.699	1649.935	2419.545	1163.069	764.415	852.939	1746	1047.370	1074.219	1106.023	1204.237	850.809	912.889	1168.916	1137.844	865.218	975.523	935.658	823.792	1014.232	836.384	783.953	719.406	846.560	1284.694	754.858	982.414	698.261	687.233	663.894	506.805	951.767	873.757	888.153	985.020	709.055	833.942	1290.511	922.422	1013.458
464	1152.650	1060.664	1121.734	762.122	2842.052	739.131	2595.152	779.370	937.345	535	582.353	1527.402	1117.033	1051.168	799.021	601.143	487.305	681.347	687.370	465.835	742.467	828.275	811.184	1264.671	923.234	869.040	973.791	776.210	1415.539	1601.357	971.885	834.420	861.828	1086.182	1535.552	2185.228	1174.674	748.602	866.405	1747.231	1075.990	1113.836	1124.072	1189.377	873.345	928.921	1189.563	1122.599	866.858	968.841	921.560	893.143	985.823	860.895	761.367	707.206	862.975	1276.253	766.490	1008.227	715.153	679.750	648.970	508.801	924.460	866.193	920.602	1026.595	726.158	837.660	1427.364	927.722	1005.547
465	1064.720	988.363	1135.584	742.982	2983.948	744.250	2359.649	758.672	825.179	524.174	594.140	1597.069	1160.503	994.486	773.338	568.730	506.450	694.035	670.445	472.845	740.811	823.422	804.574	1211.143	902.151	895.503	959.626	796.539	1435.778	1647.416	971.755	846.955	869.252	1098.399	1455.283	1913.947	1121.297	745.898	840.649	1665.758	1072.335	1099	1103.216	1150.164	867.077	907.016	1166.647	1126.521	845.827	975.318	920.989	908.454	943.171	847.510	743.953	707.085	878.055	1294.808	787.451	1032.133	709.631	680.550	630.674	518.761	889.847	833.906	910.716	1096.236	753.836	818.052	1504.790	916.478	1008.493
466	1022.025	1028.903	1132.665	750.439	3072.995	760.392	2218.082	766.910	727.510	530.653	602.221	1612.276	1165.137	949.226	762.738	549.794	513.887	712.995	635.597	466.031	736.604	847.502	823.655	1199.479	900.263	845.199	993.676	792.794	1384.719	1684.519	964.665	841.636	876.135	1062.064	1363.322	1809.902	1147.234	742.074	846.196	1606.057	996.542	1096.336	1097.625	1177.918	871.015	916.561	1154.021	1122.536	880.978	1041.128	901.007	921.963	937.304	845.447	746.882	751.830	874.750	1300.625	824.289	1056	724.911	692.092	628.129	522.972	884.914	837.061	896.483	1097.243	730.545	848.649	1470.467	928.235	1016.827
467	1009.930	1004.920	1136.306	801.647	3168.094	808.364	2093.982	741.413	691.179	545.617	602.360	1776.994	1250.913	883.216	765.697	560.571	520.132	741.040	708.393	497.753	760.391	867.844	844.009	1200.914	906.781	1084.914	1027.044	858.073	1368.832	1795.043	1009.455	837.455	877.080	1104.478	1366.626	1678.829	1251.331	769.619	872.534	1586.288	1044.438	1196.117	1145.811	1193.517	904.031	936.720	1216.884	1165.583	901.373	1230.036	950.585	952.986	979.061	904.010	782.302	776.315	898.450	1378.755	858.819	1129.074	750.325	717.283	622.212	554.167	932.742	869.519	949.227	1169.689	755.248	864.843	1577.188	983.374	1073.004
468	924	1017.363	1168.763	794.724	3087.339	784.142	1932.450	720.016	609.469	525.713	561.324	1842.759	1279.082	845.976	753.672	548.865	493.609	728.312	702.730	496.479	778.269	855.995	828.399	1180.807	911.771	1217.132	1024.258	867.826	1390.269	1873.227	984.835	841.329	884.368	1135.182	1308.591	1508.272	1232.406	774.625	857.959	1506.208	1038.665	1173.273	1166.780	1214.546	913.046	946.672	1216.742	1136.495	884.493	1157.354	953.796	952.458	975.812	913.316	765.107	797.800	939.330	1381.961	862.289	1112.182	740.605	716.750	648.849	569.367	943.577	886.199	914.148	1194.182	781.964	846.969	1581.040	972.278	1097.284
469	937.153	976.389	1139.561	828.068	3125.677	803.188	1778.772	710.947	595.331	534.569	591.515	1830.885	1244.361	812.976	729.005	521.976	483.344	705.935	659.583	481.696	754.349	859.962	797.341	1175.557	896.049	1143.079	1020.451	834.105	1337.533	1867.865	974.160	816.794	864.552	1143.049	1285.304	1406.687	1146.897	740.506	860.358	1405.390	1043.768	1112.875	1133.311	1179.092	909.381	925.079	1170.132	1119.922	860.538	1128.826	952.611	891.028	951.525	911.042	783.592	740.570	924.560	1361.773	830.975	1075.493	752.669	677.400	637.053	535.064	936.202	843.376	919.733	1109.784	744.624	835.513	1485.316	955.735	1097.564
470	865.166	906.363	1135.861	841.919	3149.516	797.875	1644.368	682.116	551.614	519.395	575.824	1825.966	1192.016	780.163	701.697	515.016	471.550	705.990	634.152	487.974	750.826	853.175	771.117	1166.014	889.317	1078.841	997.516	822.648	1299.976	1856.324	949.470	815.559	863.086	1107.980	1249.391	1259.992	1132.360	711.483	860.723	1312.627	1038.695	1127.125	1097.549	1140.512	908.644	934.280	1278.153	1120.906	807.209	1287.062	946.760	880.843	941.260	871.253	781.467	733.048	905.305	1329.943	799.902	1032.655	724.076	696.858	585.583	538.769	906.294	797.425	900.756	1054.378	775.091	835.010	1438.956	951.800	1102.604
471	857.968	950.823	1227.139	826.262	3131.568	799.415	1543.082	682.894	510.897	509.240	583.029	1831.534	1191.891	796.538	703.954	500.722	471.834	724.804	628.057	556.160	750.741	894.104	780.749	1284.914	926.195	1046.271	972.549	824.995	1272.120	1874.378	936.415	819.126	849.497	1126.704	1304.722	1157.703	1112.749	704.699	855.682	1326.177	1042.148	1114.328	1166.625	1187.672	985.619	978.455	1346	1111.786	864.827	1221.667	948.120	864.708	903.691	872.079	745.142	711.333	897.315	1348.834	799.608	1013.399	702.083	679.542	587.099	566.430	948.706	806.652	901.460	1038.068	790.158	821.895	1404.526	978.313	1142.569
472	970.038	1221.301	1364.572	869.502	3154.125	852.790	1515.462	826.185	554.510	559.455	622.941	1926.339	1291.432	1051.572	855.585	611.508	524.238	757.714	712.043	791.758	811.042	945.697	868.556	1279.929	954.717	1071.079	1038.753	889.863	1319.473	1873.178	1008.990	897.108	959.589	1191.867	2430.113	1245.707	1236.800	775.807	1001.182	1769.359	1129.443	1233.469	1402.242	1319.686	1178.052	1144.185	1350.784	1232.193	952.858	1223.754	997.004	941.509	961.834	918.895	819	770.030	940.985	1459.515	823.941	1088.798	771.420	731.492	635.644	635.793	988.460	891.591	934.580	1101.858	827.794	849.654	1417.140	1043.391	1224.307
473	971.369	1308.327	1459.318	953.995	3105.302	868.295	1463.912	846.138	513.979	541.455	607.588	1949.529	1275.268	1075.149	834.226	589.548	490.834	732.849	681.199	788.835	781.821	925.919	866.520	1263.264	951.434	979.503	996.923	872.854	1324.868	1813.076	1031.810	907.692	993.656	1173.621	2909.443	1193.524	1205.794	782.932	948	1738.427	1146.202	1215.734	1329.504	1295.971	1126.083	1154.307	1315.390	1246.167	951.022	1177.785	1013.625	951.935	957.028	924.621	827.225	797.061	925.335	1442.052	863.309	1083.729	796.051	757.583	640.955	590.271	1019.804	897.541	945.767	1142.831	811.915	850.948	1403.614	1008.339	1217.302
474	1106.758	1652.513	1623.347	1098.090	2935.271	899.312	1513.064	1116.720	549.207	569.144	641.919	1946.891	1267.486	1362.053	948.436	666.548	489.808	799.754	746.412	843.706	822.934	952.910	932.480	1267.579	995.039	960.159	1024.538	923.411	1326.299	1808.265	1061.405	975.668	1091.926	1218.522	3231.665	1250.447	1288.726	832.636	979.216	1805.934	1192.754	1237.188	1377.462	1344.280	1159.742	1187.841	1370.432	1263.495	1018.289	1245.877	1073.444	1040.269	1012.956	982.353	918.550	872.673	970.470	1609.467	866.627	1169.079	854.006	800.633	712.023	662.677	1079.006	961.829	1011.562	1192.405	852.073	876.346	1491.055	1074.239	1190.053
475	1167.389	1686.637	1703.792	1307.068	2878.234	917.540	1524.298	1196.810	571.083	586.533	678.588	1999.356	1312.568	1440.010	966.267	678.349	485.272	784.201	761.981	864.665	829.670	973.047	944.587	1294.171	1061.390	954.252	1058.593	930.913	1432.132	1847.059	1099.915	987.801	1073.055	1205.803	3342.878	1214.805	1280.617	859.102	987.297	1832.818	1215.335	1243.250	1371.981	1334.237	1153.433	1186.418	1361.716	1276.479	1013.280	1313.903	1135.236	1109.324	1070.674	1055.547	977.012	955.558	1015.900	1642.179	954.093	1262.635	944.102	854.575	742.508	682.932	1038.957	974.564	1044.307	1219.791	884.406	904.314	1500.640	1145.291	1193.840
476	1228.089	1578.248	1790.093	1190.462	2817.938	913.750	1460.047	1221.656	518.559	578.323	663.456	1948.925	1343.366	1728.404	1049.692	813.897	491.358	771.482	746.592	854.979	842.406	973.810	898.915	1289.564	1067.863	903.695	1050.060	933.804	1492.299	1835.265	1098.990	970.140	1104.706	1193.966	3390.809	1162.850	1271.794	851.267	1007.763	2002.222	1231.271	1272.281	1386.917	1339.942	1103.469	1146.974	1302.137	1265.151	1013.631	1280.692	1136.505	1046.259	1054.343	1006.963	963.018	947.339	1027.030	1546.808	878.471	1264.291	925.166	835.667	711.462	688.518	1028.797	950.873	1039.290	1231.574	854.291	927.911	1463.526	1096.900	1200.342
477	1107.210	1435.575	1619.295	1076.624	2748	866.784	1376.158	1096.429	530.407	560.713	629.772	1917.971	1272.984	1715.274	944.954	737.532	454.775	726.613	679.763	796.541	808.377	928.668	851.762	1217.900	998.098	839.325	993.275	884.333	1423.832	1751.205	1031.480	939.972	1018.448	1090.645	3314.378	1042.224	1214.989	792.159	927.743	1897.852	1145.734	1161.375	1239.500	1246.580	1035.722	1084.545	1235.947	1161.979	957.991	1173.708	1072.764	1007.167	997.525	947.889	879.704	909.782	954.515	1437.345	841.569	1181.660	867.287	797.283	676.568	631.558	943.356	901.486	988.727	1152.682	814.103	887.340	1398.390	1063.030	1172.107
478	1094.236	1325.425	1489.636	986.380	2617.318	818.222	1310.848	1229.122	507.917	563.910	596.419	1904.310	1213.688	1726.986	908.041	703.444	431.762	693.482	674	741.423	798.528	904.910	829.996	1218.807	978.239	825.609	992.143	851.909	1398.425	1670.854	987.620	912.171	974.466	1071.241	3193.617	947.976	1177.794	786.506	906.196	1831.524	1093.867	1140.391	1195.530	1192.174	984.479	1040.577	1171.884	1105.339	950.027	1131.185	1047.789	970.079	976.801	908.484	837.130	861.309	950.075	1375.528	823.270	1152.995	842.586	803.192	661.318	597.805	939.147	885.110	953.199	1127.926	791.055	895.482	1367.585	1023.148	1089.698
479	1053.586	1241	1360.029	911.729	2480.859	798.312	1259.702	1151.571	496.062	530.509	609.206	1840.351	1166.426	1559.587	831.974	639.643	403.735	641.136	636.791	679.057	769.156	858.900	798.740	1184.686	927.132	779.470	984.912	847.735	1348.695	1612.481	951.505	864.066	911.982	1017.212	3061.296	879.902	1130.074	770.153	886.838	1683.533	1037.399	1070.305	1122.148	1146.705	953.954	994.921	1105.584	1073.557	902.356	1077.220	1025.196	933.935	968.326	875.300	820.491	805.667	911.555	1281.681	804.412	1089.512	808.599	773.317	630.341	558.745	879.859	840.188	935.540	1068.845	749.994	842.382	1337.066	978.609	1077.627
480	979.490	1154.734	1284.139	936.054	2341.016	783.148	1218.216	1078.968	462.862	533.497	587.449	1781.489	1123.082	1402.827	793.082	606.286	389.682	615.794	625.341	634.985	733.533	844.171	763.570	1152.914	928.927	752.841	962.297	816.991	1310.257	1567.416	933.210	874.727	870.055	1004.300	3022.878	862.163	1146.891	748.438	856.155	1658.362	1020.468	1058.984	1133.155	1122.676	921.309	977.767	1111.179	1108.943	904.640	1033.344	981.702	888.333	922.127	858.868	782.527	795.448	906.740	1232.742	776.309	1041.039	785.548	742	619.409	544.171	889.294	836.552	927.062	1031.392	727.648	828.241	1320.327	930.087	1017.347
481	974.166	1223.345	1289.844	921.321	2222.760	772.386	1170.544	996.307	467.752	525.545	587.610	1763.552	1129.137	1339.111	756.282	588.063	366.762	588.402	601.313	655.876	761.382	859.081	772.211	1162.843	951.576	841.689	970.319	854.489	1294.353	1600.205	952.720	888.794	914.945	1055.990	3085.200	881.179	1172.211	765.188	918.081	1833.806	1037.724	1135.922	1213.284	1202.198	966.510	1022.344	1152.532	1166.984	928.551	1043.703	986.451	897.278	943.398	869.532	787.201	814.345	911.750	1254.834	790.338	1052.847	805.274	741.217	642.803	529.263	898.620	871.022	977.426	1124.257	742.606	862.021	1315.923	979.991	1034.618
482	975.701	1321.947	1334.376	958.909	2113.182	805.267	1168.421	966.593	483.648	544.647	585.103	1777.172	1136.339	1279.096	770.923	580.024	374.503	579.442	638.763	678.954	772.458	868.445	795.637	1242.864	987.902	863.384	1037.379	876.100	1288.299	1651.492	991.415	893.990	932.706	1073.020	3183.835	892.362	1239.817	802.006	962.081	2029.493	1078.429	1181.477	1286.636	1249.145	984.959	1041.857	1173.211	1166.052	997.791	1041.431	985.920	976.778	959.083	886.642	810.609	838.915	926.730	1293.236	820.730	1117.704	843.510	757.867	672.667	550.904	954.564	937.442	1053.500	1174.115	788.376	894.969	1331.092	1017.357	1061.756
483	1022.057	1423.903	1420.110	1030.023	2044.651	832.534	1210.170	1156.323	497.897	569.551	638.640	1888.534	1195.743	1384.558	820.820	603.087	411.510	602.955	657.327	796.701	803.462	890.351	859.345	1219.479	1030.444	911.576	1067.104	911.881	1298.581	1730.714	1154.255	955.727	980.423	1125.522	3369.891	986.695	1294.046	850.256	1011.216	2102.889	1122.542	1254.750	1362.080	1339.328	1013.253	1081.471	1225.868	1248.068	1034.676	1119.292	1036.476	1044.713	997.260	953.595	846.917	880.345	977.110	1361.616	869.868	1338.163	896.975	818.667	705.871	572.398	969.509	954.983	1054.369	1299.270	817.994	930.220	1404.860	1070.022	1154.124
484	967.223	1371.168	1381.740	1024.258	1902.818	827.131	1168.152	1247.169	502.959	565.461	624	1889.253	1172.863	1400.827	808.641	624.262	411.060	596.739	633.161	785.144	789.302	881.327	853.726	1248.721	1027.156	843.384	1044.709	896.612	1298.228	1675.205	1132.205	946.542	962.761	1102.670	3406.991	933.163	1296.646	840.659	1014.622	2072.855	1102.424	1227.719	1341.670	1294.328	992.082	1067.471	1188.263	1235.896	1024.711	1081.554	1026.978	1049.324	977.133	928.474	833.734	851.012	960.925	1343.349	859.672	1363.340	870.834	787.350	690.970	574.705	962.086	967.619	1016.131	1240.432	778.455	897.754	1377.316	1040.409	1112.511
