 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62
607	1522.818	1110.265	1023.561	1906.750	942.865	1254.812	749.128	500.880	1144.636	971.424	933.786	813.103	549.800	703.519	2178.073	2478.771	1417.625	1511.412	814.760	1158.133	1192.235	1366.644	944.091	2119.022	1374.324	1494.641	1137.036	1051.556	712.714	1273.469	1034.147	1394.581	1310.312	910.487	1215.341	1323.310	1284.513	1377.429	1612.789	1482.327	1086.973	1422.324	1201.375	1016.923	1340.846	1019.969	1611.381	1096.048	1322.559	1186.327	1587.615	1131.765	1050.344	931.973	945.857	960.864	980.382	1104.459	1042.733	950.031	1189.906	575.133
608	1601.818	1116.853	1245.854	1807.727	955.192	1694.781	863.769	776.120	1156.849	958.273	923.286	853.359	577.920	737.654	2262.219	2446.171	1485.469	1627.353	1508.760	1244.222	1253.118	1323.867	1054.545	2105.244	1545.081	1570.821	1156.821	1075.889	722.371	1295.469	1042.206	1480.226	1368.781	1004.180	1308.250	1541.619	1346.590	1514.286	1697.789	1488.800	1128.784	1382.730	1218.312	1050.231	1386.654	1060.969	1550.238	1162.905	1398.471	1178.788	1577.577	1165.000	1103.156	949.135	1004.429	990.545	994.647	1120.054	1080.600	1054.344	1291.094	625.417
609	1536.705	1049.323	1240.195	1664.932	933.135	2029.688	893.564	1121.440	1143.303	884.909	870.643	851.769	556.160	709.346	2170.342	2406.400	1477.875	1614.941	1861.540	1227.733	1196.529	1204.044	1008.061	1935.378	1527.865	1557.923	1138.286	1013.630	708.829	1247.906	1040.882	1392.774	1311.969	1011.692	1398.932	1634.000	1310.667	1468.536	1630.789	1524.164	1144.784	1284.865	1191.125	990.269	1360.231	1011.125	1375.381	1297.143	1391.971	1082.808	1462.423	1076.725	1027.156	922.216	968.571	898.682	991.382	1094.432	1017.767	995.969	1294.156	613.550
610	1371.636	997.853	1109.219	1556.614	875.808	1826.062	809.872	1033.960	1074.879	788.091	805.095	822.410	560.520	680.827	2045.219	2317.600	1373.594	1629.735	1892.520	1269.467	1155.971	1093.578	1053.970	1983.644	1397.405	1491.333	1070.071	988.963	666.086	1181.188	958.794	1341.290	1199.594	1018.231	1472.250	1494.905	1276.923	1470.357	1820.000	1427.182	1063.811	1186.270	1203.250	964.000	1280.577	953.156	1222.095	1233.238	1382.382	1030.404	1244.346	1011.353	984.750	883.189	910.524	862.636	985.647	1033.108	971.833	971.438	1253.719	589.367
611	1264.477	1009.324	1089.415	1529.045	862.615	1660.031	878.462	984.840	1020.303	730.576	764.190	847.769	525.520	664.442	2054.902	2286.971	1341.344	1703.706	1928.900	1351.067	1174.647	1017.844	1180.333	1981.667	1351.865	1527.231	1074.929	974.926	637.771	1153.250	938.882	1322.935	1172.188	1144.410	1719.477	1440.214	1324.462	1518.643	2135.105	1392.727	1036.541	1143.108	1140.125	906.846	1233.462	906.062	1110.190	1238.190	1328.471	1006.577	1147.038	980.020	1047.781	851.622	899.119	808.932	1057.118	1018.541	935.000	957.562	1244.500	601.683
612	1117.864	962.882	1015.171	1539.614	803.346	1469.000	799.513	886.440	943.242	653.364	697.810	752.333	484.960	613.250	1935.732	2174.286	1249.562	1602.529	1721.140	1271.978	1092.471	928.511	1039.061	1846.067	1211.027	1382.718	995.036	918.815	601.257	1096.156	857.471	1174.806	1062.438	1110.744	1633.182	1266.357	1139.179	1342.643	2021.579	1264.800	940.378	1029.514	1140.062	833.346	1175.308	831.469	1005.952	1047.381	1240.206	862.538	1051.577	891.196	929.625	812.459	829.262	767.500	973.176	967.459	848.933	853.062	1070.531	535.300
613	1029.000	900.912	966.317	1562.136	753.769	1333.438	728.846	759.240	907.212	578.606	662.143	747.256	465.040	554.577	1883.781	2064.428	1197.438	1559.000	1559.540	1189.244	1058.029	870.000	913.576	1778.778	1124.730	1289.897	972.000	885.482	565.571	1037.062	815.088	1105.742	996.938	1121.231	1506.636	1180.238	1107.359	1281.857	1977.474	1195.891	891.757	941.054	1093.875	815.038	1128.615	784.344	875.190	949.476	1212.853	836.481	930.500	856.333	910.156	741.405	786.190	730.909	931.000	913.811	790.300	758.656	1021.312	479.067
614	983.273	929.500	961.561	1695.932	732.827	1397.625	714.154	768.800	869.000	563.273	637.119	706.949	461.960	554.423	1816.000	2053.743	1199.688	1502.412	1488.060	1154.800	1063.177	846.444	892.758	1681.889	1108.676	1272.410	964.179	904.556	581.943	1066.406	824.353	1037.194	981.781	1050.359	1443.318	1135.024	1072.769	1204.607	1929.368	1151.800	863.054	912.027	1065.000	777.385	1136.000	767.938	872.619	901.714	1163.765	809.558	893.192	848.549	921.250	738.487	809.071	694.795	892.618	924.649	790.733	775.375	977.094	476.000
615	946.545	922.206	949.024	2059.432	734.154	1673.594	669.231	796.440	916.485	577.758	635.310	697.897	477.360	570.788	1831.341	1966.257	1184.438	1485.118	1504.460	1161.689	1114.177	864.356	878.636	1630.889	1180.243	1299.436	972.964	899.889	561.114	1075.531	803.618	1088.161	977.812	1102.974	1402.955	1148.595	1058.590	1210.393	1860.158	1165.291	834.757	887.622	1090.375	792.731	1112.308	742.688	823.619	931.524	1134.765	839.942	880.846	854.294	874.938	724.487	846.000	727.068	887.529	975.297	765.933	753.719	981.781	491.233
616	933.500	919.324	959.341	2358.273	740.500	1719.688	683.487	809.160	882.788	599.788	620.857	692.231	471.120	578.692	1791.439	2078.171	1178.688	1496.912	1330.200	1176.133	1123.412	874.311	890.455	1598.089	1197.622	1319.641	949.393	927.148	565.029	1061.406	809.853	1063.065	971.656	1134.436	1366.386	1127.738	1086.410	1193.893	1870.737	1165.364	827.865	896.568	1076.188	789.500	1129.769	779.031	830.619	911.524	1125.794	838.385	901.269	874.137	879.562	754.757	852.667	720.136	885.147	959.703	790.167	760.969	1003.625	489.767
617	904.045	1011.647	932.366	2575.955	740.731	1771.781	687.333	739.200	886.636	569.364	627.976	702.487	481.320	572.846	1820.341	2177.057	1195.031	1504.677	1244.260	1134.133	1115.235	850.578	833.485	1572.400	1181.054	1335.051	953.964	908.963	554.714	1039.406	828.794	1045.806	964.031	1068.410	1427.500	1118.167	1069.692	1201.429	1844.316	1295.073	814.676	931.649	1064.688	777.000	1162.962	752.094	787.476	890.095	1110.000	797.615	884.115	919.078	925.469	751.324	865.167	726.341	877.735	970.351	764.333	762.062	1016.969	493.033
618	1059.705	1292.029	961.683	2704.409	810.769	1766.281	705.333	634.040	887.000	546.849	652.238	735.513	486.680	880.519	1917.366	2372.286	1252.938	1521.500	1119.600	1110.644	1176.882	902.867	896.424	1505.622	1210.892	1467.615	1000.536	1475.778	576.143	1038.906	846.471	1055.871	1001.094	1112.154	1615.977	1215.905	1139.103	1310.321	2005.526	1868.309	882.162	994.919	1085.500	775.538	1194.154	888.531	839.857	1026.095	1173.823	888.231	971.577	1352.177	1264.719	767.135	994.238	768.477	928.971	993.189	845.900	790.188	1194.375	557.550
619	1326.705	1349.735	975.878	2834.295	842.500	1951.469	897.692	603.560	852.212	542.394	649.262	761.436	499.520	1072.308	2101.805	2624.572	1294.656	1529.823	1036.940	1101.844	1267.706	944.378	958.697	1482.556	1230.432	1593.282	1048.964	1994.037	576.371	1048.125	854.000	1048.871	988.781	1142.231	1673.227	1202.881	1156.000	1321.071	2004.421	2062.782	942.351	1074.081	1114.000	810.962	1243.385	974.781	803.048	986.429	1235.206	894.519	1077.077	2178.569	1750.750	777.622	1146.595	812.318	963.882	1042.919	924.167	772.562	1301.344	541.767
620	1234.000	1258.706	976.854	2833.659	827.519	2086.312	924.231	545.600	845.545	511.909	654.071	752.205	487.880	980.385	1989.951	2601.143	1278.438	1518.206	962.940	1070.311	1436.677	943.489	904.667	1778.889	1220.946	1556.974	1023.571	1832.296	574.629	1039.312	849.794	1033.774	974.000	1159.513	1678.977	1203.929	1139.128	1240.393	1948.263	2135.054	980.351	1076.919	1089.375	813.000	1216.923	1113.500	806.952	974.095	1250.559	873.327	1060.231	2494.000	1605.469	754.622	1058.714	794.364	923.441	1030.405	937.800	781.562	1243.281	532.467
621	1158.932	1202.147	945.366	2936.409	853.115	1970.312	897.231	509.160	857.212	517.667	661.429	754.820	500.640	896.077	1974.171	2576.572	1284.094	1463.823	892.300	1086.400	1350.823	902.578	890.242	1869.289	1160.324	1492.154	1031.143	1648.778	559.429	1028.125	825.853	1046.161	949.188	1195.103	1620.318	1186.952	1133.538	1281.571	1902.684	2166.909	954.162	1094.514	1085.062	815.462	1219.269	1238.375	830.857	967.619	1300.529	895.654	1030.615	2462.333	1441.531	751.324	989.310	774.182	908.088	996.405	911.900	811.906	1249.812	534.033
622	1080.909	1178.706	940.781	3010.341	867.481	1733.250	842.564	496.080	852.485	530.091	639.357	783.154	504.920	824.269	2011.781	2646.800	1269.750	1545.971	883.600	1078.089	1330.206	887.222	884.242	1876.289	1148.297	1514.590	1025.571	1591.778	570.371	1061.344	812.647	1023.839	973.531	1273.026	1569.409	1159.857	1114.436	1189.500	2019.211	2088.673	950.351	1050.622	1115.375	801.077	1208.308	1282.312	802.524	1066.429	1350.912	894.538	1029.577	2366.392	1317.281	757.487	922.476	773.523	897.176	997.541	868.667	767.938	1243.594	526.633
623	1045.705	1191.294	1015.439	3188.659	936.692	1663.750	844.385	497.400	912.394	569.849	724.952	872.128	555.600	815.981	2027.561	2632.771	1340.594	1578.559	880.100	1152.578	1457.265	954.156	940.364	2140.911	1344.432	1591.564	1037.143	1526.407	588.314	1139.062	906.588	1120.097	1095.156	1343.718	1693.614	1248.714	1245.949	1325.393	2126.579	2236.418	1135.595	1091.784	1152.625	871.308	1231.885	1259.719	896.762	1159.048	1404.177	1039.077	1095.808	2308.490	1234.781	800.865	1021.619	798.295	947.147	1073.162	907.633	847.938	1594.250	559.450
624	1171.909	1160.794	1060.707	3205.341	1045.654	1567.344	977.846	491.840	909.182	586.000	886.000	944.462	548.640	941.192	2100.512	2633.829	1404.625	1574.618	933.920	1190.556	1498.794	950.111	998.849	2966.733	1837.027	1619.795	1108.071	1431.074	635.714	1161.188	953.059	1168.903	1144.125	1329.769	1769.841	1326.238	1301.795	1437.786	2197.316	2309.309	1244.919	1070.946	1200.125	917.231	1227.846	1275.938	1047.000	1157.810	1436.559	1052.769	1093.962	2182.353	1180.125	870.676	1019.714	835.432	1043.677	1102.865	932.833	1015.031	1750.344	650.500
625	1192.409	1129.029	1076.829	3046.159	1095.519	1533.469	978.564	482.440	963.545	612.636	939.429	939.590	582.240	980.750	2115.488	2525.057	1421.594	1611.559	909.680	1193.689	1400.971	914.756	947.758	3067.578	1944.324	1586.795	1111.321	1317.407	650.943	1146.438	926.500	1164.613	1105.062	1228.205	1679.568	1299.667	1250.205	1385.357	2109.842	2107.709	1230.216	1054.784	1193.750	952.769	1258.077	1246.688	1007.905	1082.810	1386.647	1048.615	1055.615	1988.667	1143.812	858.973	968.762	849.682	1043.853	1106.514	933.267	992.750	1676.812	648.800
626	1330.682	1077.971	1137.683	2866.205	1104.827	1435.844	951.667	505.080	977.182	572.636	923.429	920.000	561.120	907.808	2106.829	2416.200	1347.531	1612.029	890.000	1151.356	1344.000	942.089	966.515	2997.133	2007.297	1559.538	1121.571	1223.444	631.543	1068.500	917.294	1156.484	1109.062	1207.513	1645.977	1297.500	1236.256	1325.857	1996.421	1956.182	1163.405	1039.108	1163.125	899.923	1211.308	1127.469	995.048	1030.571	1339.353	1054.635	988.269	1768.098	1104.375	822.757	931.357	867.705	990.412	1086.622	931.767	956.875	1597.844	626.083
627	1442.818	1108.677	1206.122	2730.886	1117.365	1429.656	966.000	500.160	1044.364	611.606	971.524	993.180	572.600	894.942	2104.805	2476.400	1430.625	1644.529	863.960	1183.578	1410.529	1179.156	1015.879	3050.800	2313.973	1655.410	1134.179	1224.037	643.857	1082.688	947.941	1280.935	1190.500	1170.974	1716.795	1298.786	1278.744	1337.214	1982.158	2067.727	1167.459	1141.216	1208.125	1019.346	1278.038	1209.469	986.524	1041.238	1352.765	1172.038	1101.154	1889.118	1090.875	867.162	960.714	919.386	1024.647	1119.676	971.800	979.969	1521.594	651.817
628	1466.250	1105.088	1221.561	2616.068	1109.865	1385.781	934.820	481.960	1057.303	568.545	981.524	942.744	551.560	847.962	2057.488	2407.572	1375.375	1628.147	840.040	1121.867	1290.706	1359.911	971.576	2929.200	2420.973	1597.103	1145.500	1154.111	663.943	1085.969	915.647	1252.000	1162.344	1116.564	1588.545	1236.095	1224.359	1269.000	1800.368	1855.582	1075.676	1131.622	1196.875	979.346	1279.154	1114.469	939.810	972.286	1326.677	1083.769	1083.308	1754.647	1046.188	838.838	983.476	907.182	982.500	1133.757	985.500	933.719	1400.000	619.683
629	1378.705	1073.265	1321.024	2454.864	1040.000	1315.281	954.692	465.800	1013.879	574.455	1016.286	918.333	552.840	822.731	1998.829	2333.314	1341.438	1589.029	802.720	1106.222	1268.500	1434.578	918.818	2755.467	2355.973	1557.692	1143.179	1132.963	744.857	1116.062	896.765	1237.581	1151.375	1083.769	1498.977	1162.714	1166.487	1206.464	1647.895	1699.709	1033.243	1083.081	1190.125	927.885	1254.962	1063.812	896.524	954.238	1305.882	1048.615	1070.731	1592.157	1020.812	803.811	940.143	892.568	958.294	1140.811	934.867	866.438	1302.281	596.617
630	1357.795	1093.765	1308.098	2317.250	999.077	1289.406	927.820	485.720	1009.030	540.333	1028.452	925.154	538.000	798.269	1957.415	2289.943	1313.406	1602.912	769.400	1054.244	1179.412	1506.800	901.000	2603.244	2391.243	1528.821	1181.750	1111.111	721.171	1105.344	875.088	1191.355	1106.125	1043.077	1398.000	1166.810	1186.769	1156.643	1587.579	1607.927	1019.000	1053.135	1139.250	893.769	1266.308	1000.906	904.095	919.619	1262.294	1005.654	1000.154	1501.314	984.938	818.081	914.643	889.091	970.000	1142.703	951.467	833.594	1262.156	560.333
631	1403.795	1101.059	1282.415	2193.273	1004.058	1298.750	895.923	480.960	1055.939	554.970	1177.952	923.846	558.920	808.673	1919.683	2195.143	1327.188	1592.941	801.080	1097.244	1149.559	1482.556	930.939	2560.889	2486.730	1542.590	1130.536	1100.296	727.857	1095.344	860.353	1235.548	1105.969	1029.179	1383.523	1194.905	1225.154	1209.000	1594.842	1526.618	1006.784	1037.676	1159.875	940.885	1255.615	956.312	975.762	955.476	1241.500	979.865	1017.500	1405.451	984.219	821.676	907.500	887.273	949.029	1133.514	945.567	843.344	1231.719	587.233
632	1631.068	1092.677	1421.000	2096.636	1062.019	1298.344	893.744	495.400	1089.788	564.000	1381.929	1014.538	558.200	878.769	2026.707	2329.200	1408.000	1629.177	837.300	1156.978	1182.677	1565.156	966.788	2573.867	2703.054	1657.538	1164.429	1077.000	735.743	1231.688	925.324	1311.613	1249.719	1070.077	1383.977	1257.500	1264.256	1262.786	1639.421	1539.854	1062.216	1083.027	1192.500	951.538	1271.462	990.531	992.190	1045.571	1302.823	1075.731	1078.769	1367.314	1035.562	881.838	935.786	958.591	1001.324	1158.649	1026.100	885.375	1284.031	613.767
633	1684.136	1081.353	1464.927	2040.636	1038.365	1256.156	881.051	493.240	1046.030	606.576	1436.429	1013.359	593.880	855.808	2048.268	2268.714	1420.938	1632.677	881.920	1146.711	1177.823	1483.467	982.818	2524.156	2875.676	1636.231	1148.607	1084.815	744.200	1293.406	967.441	1304.484	1281.781	1042.538	1336.341	1240.905	1420.000	1251.643	1583.158	1461.509	1025.757	1195.135	1153.000	968.923	1263.885	969.750	948.810	1023.810	1311.118	1159.365	1141.692	1335.686	1019.938	874.297	944.643	950.636	1011.353	1104.351	1006.433	882.062	1241.344	613.700
634	1708.841	1076.912	1761.293	1908.159	1109.077	1271.938	856.180	488.640	1105.576	620.030	1704.643	1104.615	592.480	949.365	2012.707	2254.257	1472.000	1646.941	887.920	1169.956	1166.618	1464.644	1003.394	2457.556	2886.757	1709.667	1132.286	1098.481	773.571	1317.625	946.912	1387.161	1368.719	1037.744	1310.705	1276.262	1495.051	1316.464	1525.316	1433.291	1067.892	1231.027	1175.312	1004.231	1268.462	998.844	922.048	1036.286	1343.265	1230.385	1215.385	1305.529	1047.250	916.135	986.810	944.818	1011.676	1115.811	1007.167	880.125	1269.531	645.317
635	1661.523	1075.941	1694.195	1812.182	1093.462	1278.156	851.436	509.480	1144.939	711.939	1861.810	1195.051	623.920	935.212	2004.390	2306.971	1497.188	1643.206	885.120	1210.044	1181.382	1600.733	1004.424	2447.444	2823.513	1717.821	1179.286	1097.815	882.714	1379.250	976.500	1425.710	1384.469	1031.974	1306.932	1303.167	1457.538	1328.679	1498.368	1417.636	1091.595	1388.378	1233.062	1025.846	1324.115	965.750	951.095	1068.190	1404.735	1250.481	1262.692	1378.059	1075.375	936.838	973.190	976.500	1015.794	1101.405	1003.933	932.844	1285.594	665.467
636	1806.636	1077.177	1843.146	1707.886	1046.250	1278.969	845.410	499.800	1128.424	738.182	1917.714	1192.205	609.720	909.615	2020.195	2256.657	1456.344	1627.029	836.780	1176.533	1156.177	1436.956	1008.121	2357.422	2810.108	1696.385	1097.571	1083.852	818.914	1396.250	961.029	1387.645	1380.594	985.923	1265.068	1278.143	1391.590	1282.679	1430.789	1376.127	1091.514	1306.378	1188.750	982.692	1325.192	952.719	994.619	1056.905	1332.823	1143.423	1287.308	1345.647	1033.281	928.027	960.595	949.023	1010.000	1095.811	981.100	879.969	1237.562	644.117
637	1668.545	1012.235	1795.976	1566.477	983.692	1230.969	811.256	482.760	1075.727	652.636	1808.762	1157.026	610.200	830.577	1897.854	2160.971	1397.281	1630.323	802.780	1135.933	1102.206	1289.622	927.333	2245.600	2692.946	1648.154	1113.643	1038.333	764.029	1302.500	911.529	1330.710	1272.156	965.308	1238.091	1243.714	1312.795	1264.714	1396.000	1258.509	1076.459	1200.595	1146.062	951.577	1285.462	899.938	958.762	1031.143	1284.118	1066.154	1199.423	1268.961	995.875	886.000	915.881	908.182	991.500	1065.676	958.867	861.000	1219.188	611.417
638	1540.159	1046.323	1758.098	1454.659	952.846	1290.188	788.231	558.600	1059.636	637.303	1701.595	1067.615	566.480	804.135	1858.195	2138.514	1362.594	1626.735	997.960	1177.089	1095.323	1194.022	945.849	2185.267	2573.459	1619.949	1117.214	1062.519	724.457	1263.094	928.441	1292.226	1217.031	947.615	1199.727	1294.690	1285.103	1333.964	1363.263	1257.327	1116.378	1109.054	1165.250	966.154	1262.038	889.438	941.286	1002.952	1335.853	1015.442	1125.769	1213.608	975.906	861.270	913.667	885.455	981.324	1039.541	929.333	912.812	1243.625	604.583
639	1699.977	1083.618	1971.610	1391.068	994.865	1772.938	873.590	1014.000	1054.000	637.515	1632.095	1154.410	584.680	865.538	1970.293	2167.743	1504.219	1655.941	2353.160	1276.622	1184.618	1180.622	1067.606	2240.911	2695.541	1754.103	1101.929	1042.185	728.657	1219.000	1003.794	1375.516	1245.906	1074.718	1275.364	1634.381	1377.949	1458.893	1389.053	1346.636	1372.351	1115.243	1226.812	971.731	1325.692	913.375	962.381	1042.190	1410.353	1034.404	1182.115	1213.765	1023.125	943.487	961.643	914.841	1088.618	1091.027	1024.933	1135.406	1424.719	661.267
640	1493.614	1026.471	1784.902	1343.705	913.577	1739.844	829.103	982.760	1006.818	563.000	1427.905	1061.359	580.880	771.115	1866.000	2084.629	1385.656	1613.294	2307.640	1191.756	1090.823	1101.889	1105.879	2071.978	2426.270	1658.077	1073.607	1010.852	669.000	1132.875	907.353	1225.581	1117.844	999.872	1246.977	1460.905	1284.923	1431.607	1379.895	1211.018	1203.378	1022.757	1165.562	881.808	1220.846	848.156	894.952	971.857	1326.618	936.481	1076.077	1100.647	963.625	889.108	901.571	831.318	1015.706	1012.784	933.933	1020.500	1290.438	596.417
641	1376.159	997.500	1631.634	1353.409	871.885	1594.125	1167.769	862.240	950.061	501.000	1329.500	1025.436	555.960	713.058	1771.683	1980.057	1297.219	1611.853	2413.800	1187.600	1110.529	977.267	1212.303	2008.067	2232.108	1578.051	1026.250	971.556	616.057	1067.938	850.118	1176.000	1027.219	1006.692	1282.818	1412.595	1226.282	1435.714	1532.000	1173.527	1116.757	971.703	1181.000	823.192	1223.846	787.094	862.048	945.762	1233.647	923.692	954.615	994.196	933.094	812.135	842.905	760.341	969.441	971.730	885.267	961.094	1215.000	563.150
642	1216.386	943.176	1498.512	1544.295	844.712	1397.062	1176.795	766.680	1060.030	514.151	1261.238	1044.333	506.080	666.769	1685.561	1814.171	1221.375	1598.559	2239.960	1162.911	1100.794	946.378	1172.636	1870.844	2024.000	1643.128	990.714	989.815	609.857	1027.281	842.618	1199.613	994.344	1032.821	1273.136	1294.905	1193.282	1381.250	1476.579	1120.636	1014.946	871.324	1142.812	829.731	1166.269	766.531	798.571	886.952	1145.471	870.135	908.423	951.922	904.906	783.135	873.119	749.886	918.382	994.189	857.533	875.375	1158.875	528.500
643	1164.341	932.471	1406.000	1901.295	783.596	1473.062	1078.590	840.360	1015.364	600.394	1123.595	945.795	500.560	625.154	1692.634	1873.829	1223.156	1560.177	2110.380	1135.578	1118.706	886.556	1082.333	1864.333	1906.892	1484.256	1010.429	940.259	599.886	1044.062	812.676	1157.806	985.531	950.282	1191.318	1255.048	1129.513	1291.250	1433.842	1125.636	938.811	864.541	1094.125	803.385	1200.654	759.500	766.333	855.238	1156.882	840.250	832.462	945.588	901.562	734.189	1243.119	719.795	887.029	973.270	832.000	808.281	1087.062	511.800
